,job_titles,company_names,experiences,locations,descriptions_url,skills_sets
25,Data Analyst ,Alstom Projects India Ltd.,3 - 5 yrs,South Africa,https://www.timesjobs.com/job-detail/data-analyst-alstom-projects-india-ltd-south-africa-3-to-5-yrs-jobid-UrcKOwSgUXFzpSvf__PLUS__uAgZw==&source=srp,"innovation,repair,implementation,ideas,safety standards,ehs,warranty,action,5s"
26,Data Analyst ,Schneider Electric Pvt Ltd,1 - 2 yrs,Mexico,https://www.timesjobs.com/job-detail/data-analyst-schneider-electric-pvt-ltd-mexico-1-to-2-yrs-jobid-lUj7bDqRU6tzpSvf__PLUS__uAgZw==&source=srp,"dml,sql,postgresql,big data,python,it skills,ms access,mx,ddl,forms"
27,Data Analyst ,Nielsen Research Ltd. Co.,1 - 2 yrs,,https://www.timesjobs.com/job-detail/data-analyst-nielsen-research-ltd-co-1-to-2-yrs-jobid-9xgrsHrSe3dzpSvf__PLUS__uAgZw==&source=srp,"python,team player,problem solving,sql,big data,cloud computing"
28,Data Analyst ,cba services private limited,0 - 3 yrs,Australia,https://www.timesjobs.com/job-detail/data-analyst-cba-services-private-limited-australia-0-to-3-yrs-jobid-376BB15RrAVzpSvf__PLUS__uAgZw==&source=srp,"bi,sql,requirement gathering,data analysis,data analytics,oracle,sas,tableau"
29,Data Analyst ,netradyne,5 - 8 yrs,Bengaluru / Bangalore,https://www.timesjobs.com/job-detail/data-analyst-netradyne-bengaluru-bangalore-5-to-8-yrs-jobid-Gi9wpwIIniNzpSvf__PLUS__uAgZw==&source=srp,"artificial intelligence,sql,security,web development,python,c,team player,machine learning,tandem"
30,Data Analyst ,advanced risk analytics private limited,0 - 3 yrs,Pune,https://www.timesjobs.com/job-detail/data-analyst-advanced-risk-analytics-private-limited-pune-0-to-3-yrs-jobid-TmPblskT8fVzpSvf__PLUS__uAgZw==&source=srp,"visualizing data,data collection,Flood data"
31,Data Analyst ,contactpoint 360,5 - 8 yrs,Gurgaon,https://www.timesjobs.com/job-detail/data-analyst-contactpoint-360-gurgaon-5-to-8-yrs-jobid-iVXJPx9KaqpzpSvf__PLUS__uAgZw==&source=srp,"reports,project reports,mis,reporting,excel"
32,Data Analyst ,contactpoint 360,5 - 8 yrs,Gurgaon,https://www.timesjobs.com/job-detail/data-analyst-contactpoint-360-gurgaon-5-to-8-yrs-jobid-QEL1pUHdjDRzpSvf__PLUS__uAgZw==&source=srp,"reports,project reports,mis,reporting,excel"
33,Data Analyst ,cardekho.com,3 - 5 yrs,Gurgaon,https://www.timesjobs.com/job-detail/data-analyst-cardekho-com-gurgaon-3-to-5-yrs-jobid-qryvhJ1JnnRzpSvf__PLUS__uAgZw==&source=srp,"market research,research,market"
34,Data Analyst ,TARGET,3 - 5 yrs,Bengaluru / Bangalore,https://www.timesjobs.com/job-detail/data-analyst-target-bengaluru-bangalore-3-to-5-yrs-jobid-M8ltxQOSWn5zpSvf__PLUS__uAgZw==&source=srp,"hive,hadoop,big data,reporting tools"
35,Data Analyst ,ConcertAI,2 - 5 yrs,,https://www.timesjobs.com/job-detail/data-analyst-concertai-2-to-5-yrs-jobid-e7pc8m62gixzpSvf__PLUS__uAgZw==&source=srp,"regression testing,bi,healthcare,sql,user acceptance testing,uat"
36,Data Analyst ,Ipseity Group,1 - 3 yrs,Bhopal,https://www.timesjobs.com/job-detail/data-analyst-ipseity-group-bhopal-1-to-3-yrs-jobid-ADc3ie9lzZBzpSvf__PLUS__uAgZw==&source=srp,"reports,vb,data collection,xml,procedures"
37,Data Analyst ,kpmg,0 - 3 yrs,Bengaluru / Bangalore,https://www.timesjobs.com/job-detail/data-analyst-kpmg-bengaluru-bangalore-0-to-3-yrs-jobid-__PLUS__0bXtmJqiGtzpSvf__PLUS__uAgZw==&source=srp,"Data Analysis,SQL queries,Database concepts"
38,Data Analyst ,APPLYCUP HIRING SOLUTIONS LLP,2 - 5 yrs,"Delhi,  Delhi/NCR",https://www.timesjobs.com/job-detail/data-analyst-applycup-hiring-solutions-llp-delhi-delhi-ncr-2-to-5-yrs-jobid-7gGd1uc6su5zpSvf__PLUS__uAgZw==&source=srp,"ssas,business intelligence,business intelligence tools,ssis,data integration"
39,Data Analyst ,BUSISOL SOURCING INDIA PVT. LTD,0 - 3 yrs,Mumbai,https://www.timesjobs.com/job-detail/data-analyst-busisol-sourcing-india-pvt-ltd-mumbai-0-to-3-yrs-jobid-ARJVvDp1IFtzpSvf__PLUS__uAgZw==&source=srp,"charts,data mining,formulas,relational database,sql server,reporting services"
40,Data Analyst ,ion trading india pvt. ltd.,0 - 3 yrs,Hong Kong,https://www.timesjobs.com/job-detail/data-analyst-ion-trading-india-pvt-ltd-hong-kong-0-to-3-yrs-jobid-Up8EjsxVUE1zpSvf__PLUS__uAgZw==&source=srp,"historical database,database inclusion,desktop research"
41,Data Analyst ,ion trading india pvt. ltd.,0 - 3 yrs,Hong Kong,https://www.timesjobs.com/job-detail/data-analyst-ion-trading-india-pvt-ltd-hong-kong-0-to-3-yrs-jobid-hMhrr__SLASH__ULJkdzpSvf__PLUS__uAgZw==&source=srp,"historical database,database inclusion,desktop research"
42,Data Analyst ,augmenter consulting,2 - 5 yrs,Mumbai,https://www.timesjobs.com/job-detail/data-analyst-augmenter-consulting-mumbai-2-to-5-yrs-jobid-LuSnCKPLWI9zpSvf__PLUS__uAgZw==&source=srp,"data mining,database design,data models"
43,Data Analysts ,kudosindia,0 - 3 yrs,Mumbai,https://www.timesjobs.com/job-detail/data-analysts-kudosindia-mumbai-0-to-3-yrs-jobid-v48SsInbeSRzpSvf__PLUS__uAgZw==&source=srp,"test cases,database,metrics,component testing"
44,Data analyst ,BUSISOL SOURCING INDIA PVT. LTD,0 - 3 yrs,Delhi,https://www.timesjobs.com/job-detail/data-analyst-busisol-sourcing-india-pvt-ltd-delhi-0-to-3-yrs-jobid-8prYmLkFDLdzpSvf__PLUS__uAgZw==&source=srp,"reports,charts,data mining,formulas,reporting services,relational database,sql server"
45,Data Analyst ,klevu oy,3 - 6 yrs,Ahmedabad,https://www.timesjobs.com/job-detail/data-analyst-klevu-oy-ahmedabad-3-to-6-yrs-jobid-5TaFNMPSKGdzpSvf__PLUS__uAgZw==&source=srp,"python,bi,problem solving,sql,nosql"
46,Data Analyst ,Travel Centric Technology,2 - 5 yrs,Bengaluru / Bangalore,https://www.timesjobs.com/job-detail/data-analyst-travel-centric-technology-bengaluru-bangalore-2-to-5-yrs-jobid-CvE6i__SLASH__GBMh5zpSvf__PLUS__uAgZw==&source=srp,"information technology,team player,sql"
47,Data Analyst ,APPLYCUP HIRING SOLUTIONS LLP,3 - 6 yrs,Pune,https://www.timesjobs.com/job-detail/data-analyst-applycup-hiring-solutions-llp-pune-3-to-6-yrs-jobid-jQ7DHW__PLUS__mKxlzpSvf__PLUS__uAgZw==&source=srp,"test data,sql queries,testing,sql"
48,Data Analyst ,Hexanika,0 - 3 yrs,Pune,https://www.timesjobs.com/job-detail/data-analyst-hexanika-pune-0-to-3-yrs-jobid-uV1krqn6UrlzpSvf__PLUS__uAgZw==&source=srp,"test data,sql queries,testing,sql"
49,Data Analyst ,LAKSH HUMAN RESOURCE,2 - 10 yrs,Thiruvananthapuram,https://www.timesjobs.com/job-detail/data-analyst-laksh-human-resource-thiruvananthapuram-2-to-10-yrs-jobid-6YNLJb70CnJzpSvf__PLUS__uAgZw==&source=srp,"algorithms,python,rdbms,data mining,machine learning,nosql,database,big data"
50,Data Analyst ,Schneider Electric Pvt Ltd,7 - 8 yrs,Gurgaon,https://www.timesjobs.com/job-detail/data-analyst-schneider-electric-pvt-ltd-gurgaon-7-to-8-yrs-jobid-61bCoJFM9aNzpSvf__PLUS__uAgZw==&source=srp,"usability,pim,e2e,jira,ms office suite,test cases,database,writing,information management"
51,Data Analyst ,dkatalis labs,0 - 3 yrs,Indonesia,https://www.timesjobs.com/job-detail/data-analyst-dkatalis-labs-indonesia-0-to-3-yrs-jobid-XL20zGoBejpzpSvf__PLUS__uAgZw==&source=srp,"bi,dashboards,sql,tableau,data science,data governance"
52,Data Analyst ,Epsilon,4 - 7 yrs,Bengaluru / Bangalore,https://www.timesjobs.com/job-detail/data-analyst-epsilon-bengaluru-bangalore-4-to-7-yrs-jobid-fM5NQwo0VFJzpSvf__PLUS__uAgZw==&source=srp,"artificial intelligence,sql,crm,python,sas,machine learning,identity management,sql programming"
53,Data Analyst ,APPLYCUP HIRING SOLUTIONS LLP,0 - 2 yrs,"Delhi,  Delhi/NCR",https://www.timesjobs.com/job-detail/data-analyst-applycup-hiring-solutions-llp-delhi-delhi-ncr-0-to-2-yrs-jobid-0jkIVQHYHxNzpSvf__PLUS__uAgZw==&source=srp,"database,bi,sql"
54,Data Analyst ,Saama Technologies Pvt Ltd,4 - 8 yrs,Pune,https://www.timesjobs.com/job-detail/data-analyst-saama-technologies-pvt-ltd-pune-4-to-8-yrs-jobid-ySWi1gBW0YhzpSvf__PLUS__uAgZw==&source=srp,"testing,uat,agile,sql"
55,Data Analyst ,XYLEM WATER SOLUTIONS INDIA PVT. LTD,1 - 3 yrs,China,https://www.timesjobs.com/job-detail/data-analyst-xylem-water-solutions-india-pvt-ltd-china-1-to-3-yrs-jobid-ROOV1z__SLASH__jRzNzpSvf__PLUS__uAgZw==&source=srp,"c,computer programming,artificial intelligence,sql,pattern recognition,python,infrastructure"
56,Data Analyst ,dynamic elements technologies  ( i )  pvt. ltd,3 - 6 yrs,Ahmedabad,https://www.timesjobs.com/job-detail/data-analyst-dynamic-elements-technologies-i-pvt-ltd-ahmedabad-3-to-6-yrs-jobid-__SLASH__XHlHLB4Zr9zpSvf__PLUS__uAgZw==&source=srp,"data mining,bi,consultant,etl tool,ssis,etl,informatica"
57,Data Analyst ,zf friedrichshafen -itc,3 - 6 yrs,Coimbatore,https://www.timesjobs.com/job-detail/data-analyst-zf-friedrichshafen-itc-coimbatore-3-to-6-yrs-jobid-06gyph7MMm5zpSvf__PLUS__uAgZw==&source=srp,"storage,sql,database,python,infrastructure"
58,Data Analyst ,APPLYCUP HIRING SOLUTIONS LLP,2 - 4 yrs,Indore,https://www.timesjobs.com/job-detail/data-analyst-applycup-hiring-solutions-llp-indore-2-to-4-yrs-jobid-l5630zdCBGhzpSvf__PLUS__uAgZw==&source=srp,"oogle Analytics, Adobe Analytics, Appsee, Glassbox, mobile, apps"
59,Data Analyst ,JobsLo Consultants,3 - 10 yrs,Bengaluru / Bangalore,https://www.timesjobs.com/job-detail/data-analyst-jobslo-consultants-bengaluru-bangalore-3-to-10-yrs-jobid-qM2XDFubQzhzpSvf__PLUS__uAgZw==&source=srp,"algorithms,python,machine learning,artificial neural networks"
60,Data Analyst ,BRICKRED TECHNOLOGIES PVT. LTD.,0 - 3 yrs,,https://www.timesjobs.com/job-detail/data-analyst-brickred-technologies-pvt-ltd-0-to-3-yrs-jobid-cIL37wcOmgtzpSvf__PLUS__uAgZw==&source=srp,"data mining,problem solving,sql"
61,Data Analyst ,NEXTWAVE MULTIMEDIA,2 - 4 yrs,Chennai,https://www.timesjobs.com/job-detail/data-analyst-nextwave-multimedia-chennai-2-to-4-yrs-jobid-W6GVP3PeKDpzpSvf__PLUS__uAgZw==&source=srp,"python,mobile games,sql,games"
62,DATA ANALYST ,mobileforce,0 - 3 yrs,Indonesia,https://www.timesjobs.com/job-detail/data-analyst-mobileforce-indonesia-0-to-3-yrs-jobid-ui__PLUS__OIaW1O0VzpSvf__PLUS__uAgZw==&source=srp,"website,campaigns,google analytics,social media"
63,Data Analyst ,Target Corporation India Pvt Ltd,0 - 3 yrs,Bengaluru / Bangalore,https://www.timesjobs.com/job-detail/data-analyst-target-corporation-india-pvt-ltd-bengaluru-bangalore-0-to-3-yrs-jobid-xTni8UUbNXhzpSvf__PLUS__uAgZw==&source=srp,"hive,sql,big data,technical skills,python,machine learning"
64,Data Analyst ,Enventure Technology Services,10 - 12 yrs,Bengaluru / Bangalore,https://www.timesjobs.com/job-detail/data-analyst-enventure-technology-services-bengaluru-bangalore-10-to-12-yrs-jobid-Vj43Pyl2BHtzpSvf__PLUS__uAgZw==&source=srp,"algorithms,python,oracle,information technology,bi,sql,java,business objects,mysql,big data"
65,Data Analyst ,ion trading india pvt. ltd.,0 - 3 yrs,Hong Kong,https://www.timesjobs.com/job-detail/data-analyst-ion-trading-india-pvt-ltd-hong-kong-0-to-3-yrs-jobid-UuSEEGHTA9pzpSvf__PLUS__uAgZw==&source=srp,"bonds,financial services,fixed income,financial markets"
66,Data Analyst ,Intel Technologies,0 - 3 yrs,Bengaluru / Bangalore,https://www.timesjobs.com/job-detail/data-analyst-intel-technologies-bengaluru-bangalore-0-to-3-yrs-jobid-orUh__SLASH__8Xt__SLASH__ixzpSvf__PLUS__uAgZw==&source=srp,"metadata,information technology,data quality,data integration,hosting,data warehousing,msbi"
67,Data Analyst ,DBS Bank India Limited,3 - 12 yrs,Mumbai,https://www.timesjobs.com/job-detail/data-analyst-dbs-bank-india-limited-mumbai-3-to-12-yrs-jobid-gogREAXoxU9zpSvf__PLUS__uAgZw==&source=srp,"hive,ds,sql,hadoop,python,sas,machine learning,nosql"
68,Data Analyst ,gsn games  ( tv )  india pvt ltd,2 - 5 yrs,,https://www.timesjobs.com/job-detail/data-analyst-gsn-games-tv-india-pvt-ltd-2-to-5-yrs-jobid-wFLxGlByBPZzpSvf__PLUS__uAgZw==&source=srp,"sql,java,games,python,mobile,javascript"
69,Data Analyst ,HR Helpboard,2 - 6 yrs,Noida/Greater Noida,https://www.timesjobs.com/job-detail/data-analyst-hr-helpboard-noida-greater-noida-2-to-6-yrs-jobid-IBGzjx9JPXBzpSvf__PLUS__uAgZw==&source=srp,"configuration,software installation,lan,hardware,wifi,IT hardware,epabx,broadband,it infrastructure"
70,Data Analyst ,CashKaro,4 - 7 yrs,Gurgaon,https://www.timesjobs.com/job-detail/data-analyst-cashkaro-gurgaon-4-to-7-yrs-jobid-__PLUS__7SYvEx9Pq5zpSvf__PLUS__uAgZw==&source=srp,"data analysis,data analytics,bi,dashboards,sql,tableau,advanced excel"
71,Data Analyst ,Electrobrain modern technologies pvt ltd(More Jobs),4 - 9 yrs,"Bengaluru / Bangalore,  Chennai,  Hyderabad/Secunderabad,  Mysoru / Mysore",https://www.timesjobs.com/job-detail/data-analyst-electrobrain-modern-technologies-pvt-ltd-bengaluru-bangalore-chennai-hyderabad-secunderabad-mysoru-mysore-4-to-9-yrs-jobid-42SMSs1ANZ9zpSvf__PLUS__uAgZw==&source=srp,"Data Integrity,Data Analytics,SQL Server,RDBMS,Metadata,Data Extractor,Linux,Hadoop,Python"
72,Data Analyst ,K Ponraj(More Jobs),1 - 6 yrs,₹Rs 1.05 - 2.25 Lacs p.a.,https://www.timesjobs.com/job-detail/data-analyst-k-ponraj-bengaluru-bangalore-chennai-bhuj-botad-anantnag-1-to-6-yrs-jobid-WCpF__PLUS__nHbXm1zpSvf__PLUS__uAgZw==&source=srp,"Customer service representative,assistant manager,agency manager,Store manager,manager,associate manager,Shopping cart attendant,Cashier,Custodian,Accountant"
73,Data Analyst ,HAPPY SQUARE OUTSOURCING SERVICES PVT.LTD.(More Jobs),4 - 8 yrs,₹Rs 6.00 - 12.00 Lacs p.a.,https://www.timesjobs.com/job-detail/data-analyst-white-force-outsourcing-pvt-ltd-bengaluru-bangalore-4-to-8-yrs-jobid-jeqmffubcd1zpSvf__PLUS__uAgZw==&source=srp,"power BI,Sql"
74,Data Analyst ,V P Placement(More Jobs),2 - 7 yrs,"Bengaluru / Bangalore,  Chennai,  Hyderabad/Secunderabad,  Abu Dhabi,  Bangladesh",https://www.timesjobs.com/job-detail/data-analyst-oil-gas-company-bengaluru-bangalore-chennai-hyderabad-secunderabad-abu-dhabi-bangladesh-2-to-7-yrs-jobid-xrQMYqixbudzpSvf__PLUS__uAgZw==&source=srp,"Data Analysis,data analyst,business analyst,research associate,senior financial analyst,Coordinator,system engineer,technical support engineer,system admin"
75,Data Analyst/Sr.Data Analyst ,Toluna India Pvt Ltd,3 - 6 yrs,Gurgaon,https://www.timesjobs.com/job-detail/data-analyst-sr-data-analyst-toluna-india-pvt-ltd-gurgaon-3-to-6-yrs-jobid-z6Kkf6G0V6lzpSvf__PLUS__uAgZw==&source=srp,"medical,research design,market research,consumer insights"
76,Data Analyst/Senior Data Analyst ,Binance,2 - 5 yrs,China,https://www.timesjobs.com/job-detail/data-analyst-senior-data-analyst-binance-china-2-to-5-yrs-jobid-lxB7vAosMPFzpSvf__PLUS__uAgZw==&source=srp,"c,sql,database management,java,python,sas,team player,machine learning,nosql,neo4j"
77,"Data Analyst,Senior Data Analyst,Data Analyst ",AppSoft Solutions(More Jobs),0 - 3 yrs,₹Rs 3.50 - 6.50 Lacs p.a.,https://www.timesjobs.com/job-detail/data-analyst-senior-data-analyst-data-analyst-appsoft-solutions-ahmedabad-bengaluru-bangalore-chennai-delhi-delhi-ncr-0-to-3-yrs-jobid-wcZ__SLASH__KEwZAgtzpSvf__PLUS__uAgZw==&source=srp,"Data Analyst, Senior Data Analyst, Data Analyst - Tech Lead,data profiling,data models,data collection"
78,"Data Analyst,Senior Data Analyst,Data Analyst ",AppSoft Solutions(More Jobs),0 - 3 yrs,₹Rs 3.50 - 6.50 Lacs p.a.,https://www.timesjobs.com/job-detail/data-analyst-senior-data-analyst-data-analyst-appsoft-solutions-hyderabad-secunderabad-kolkata-mumbai-noida-greater-noida-pune-0-to-3-yrs-jobid-h8vuw5E99hFzpSvf__PLUS__uAgZw==&source=srp,"Data Analyst, Senior Data Analyst, Data Analyst - Tech Lead,data profiling,data models,data collection"
79,"Clinical Data Analyst ",ICON PLC,0 - 3 yrs,Mexico,https://www.timesjobs.com/job-detail/clinical-data-analyst-icon-plc-mexico-0-to-3-yrs-jobid-FfVvb__SLASH__5VFexzpSvf__PLUS__uAgZw==&source=srp,"clinical data analyst,clinical research"
80,"Clinical Data Analyst ",ICON PLC,0 - 3 yrs,Mexico,https://www.timesjobs.com/job-detail/clinical-data-analyst-icon-plc-mexico-0-to-3-yrs-jobid-qNqcEQ62S3ZzpSvf__PLUS__uAgZw==&source=srp,"clinical data analyst,clinical research"
81,Data Analyst /Business Analyst ,cardekho.com,0 - 3 yrs,Gurgaon,https://www.timesjobs.com/job-detail/data-analyst-business-analyst-cardekho-com-gurgaon-0-to-3-yrs-jobid-YtTcuySblL1zpSvf__PLUS__uAgZw==&source=srp,"mobile,business analyst,dashboards,data analyst,analyst"
82,Data Analyst /Business Analyst ,cardekho.com,0 - 3 yrs,Gurgaon,https://www.timesjobs.com/job-detail/data-analyst-business-analyst-cardekho-com-gurgaon-0-to-3-yrs-jobid-Evp__SLASH____SLASH__ugDqrlzpSvf__PLUS__uAgZw==&source=srp,"mobile,business analyst,dashboards,data analyst,analyst"
83,Data Analyst /Business Analyst ,cardekho.com,0 - 3 yrs,Gurgaon,https://www.timesjobs.com/job-detail/data-analyst-business-analyst-cardekho-com-gurgaon-0-to-3-yrs-jobid-V7z5srPZOvpzpSvf__PLUS__uAgZw==&source=srp,"mobile,business analyst,dashboards,data analyst,analyst"
